neuron_label,H,p_value,n_branches,p_bh
exc_23P_864691135594721579,12.352775353907361,0.0020779204335555873,83,0.03853046142448573
exc_23P_864691135610877191,2.9130846256229006,0.23304066498513484,88,0.3992315238287006
exc_23P_864691135616363211,2.218736247141578,0.32976726741973145,128,0.49346950287725244
exc_23P_864691135619756943,5.257742198741482,0.0721598776064269,83,0.20488422087986818
exc_23P_864691135646775791,4.450161603102785,0.10805868697251926,39,0.2547182720476805
exc_23P_864691135646806255,9.48055429369586,0.008736224632806155,76,0.07298010017020566
exc_23P_864691135654715586,5.432080727660093,0.06613611158486682,121,0.1969345495382246
exc_23P_864691135655390658,2.9646048622151397,0.22711417120121782,95,0.3934927860844439
exc_23P_864691135656578242,0.74730624886962,0.6882155956034992,96,0.7839131291423982
exc_23P_864691135659358850,3.5766782237370762,0.16723770224274911,142,0.33137553975440004
exc_23P_864691135684657079,6.644476838026435,0.036071997072762235,141,0.15033514569505976
exc_23P_864691135685087474,6.82162717831369,0.03301432934600346,114,0.14430356323975446
exc_23P_864691135686414775,1.961240463211027,0.3750783912197658,108,0.530457475931886
exc_23P_864691135686494647,5.577554248662864,0.061496370367163156,95,0.19244602250734943
exc_23P_864691135695146943,9.490027056277057,0.008694944378587768,63,0.07298010017020566
exc_23P_864691135698211994,7.652484021034695,0.02179135362612787,76,0.11678881591787293
exc_23P_864691135698731541,0.9366548656880695,0.6260485012525843,82,0.7354349976252885
exc_23P_864691135700648226,9.737816988265138,0.007681745383760079,101,0.07086261427961277
exc_23P_864691135701624699,5.138955952572587,0.07657550922368227,108,0.20989543425670856
exc_23P_864691135701629474,2.091745303213713,0.3513850488181472,89,0.5135073372339021
exc_23P_864691135717163802,5.628053197223949,0.05996305846586164,96,0.19009044454837493
exc_23P_864691135717271834,4.072076612903217,0.1305448665335941,31,0.28260688411380375
exc_23P_864691135717386266,8.416551780066499,0.014871987188219882,59,0.0951985287677069
exc_23P_864691135719761713,7.687514509340417,0.02141299593341149,126,0.11619539417673545
exc_23P_864691135720638769,0.9199768746682366,0.6312909448709956,109,0.7383479431806284
exc_23P_864691135726939455,14.243189845709935,0.0008074778586636483,89,0.025388053850336472
exc_23P_864691135727790911,14.389317397447485,0.0007505842169541713,81,0.02448627393411838
exc_23P_864691135727867967,14.569758778310131,0.0006858309500159532,109,0.023365174491013937
exc_23P_864691135727907391,5.523027403530563,0.06319603597156861,53,0.19329488541804538
exc_23P_864691135727925311,6.135764832248697,0.04651955969992844,56,0.17242911881211712
exc_23P_864691135731679929,4.939082449206012,0.08462367335668763,75,0.22037200199342044
exc_23P_864691135731705273,6.869464711741102,0.03223403632809496,81,0.14268399517487998
exc_23P_864691135732210873,8.88226589281473,0.011782581921167982,60,0.08384590307471389
exc_23P_864691135732318393,5.271768200764427,0.07165559066104041,88,0.20481237009800052
exc_23P_864691135732518585,2.6605122335672604,0.2644095329078757,62,0.43120334199621535
exc_23P_864691135732578745,7.528788867145039,0.023181646012242835,72,0.12058968168899072
exc_23P_864691135738953860,7.453466349318887,0.024071344407885997,62,0.12319126904388328
exc_23P_864691135738969220,0.8472143506371026,0.6546810062608912,99,0.7582383485296779
exc_23P_864691135738995588,0.1501402170983397,0.9276784458586977,89,0.9512597205016288
exc_23P_864691135739008132,2.4652156233279925,0.29153132671847193,89,0.4566256238271743
exc_23P_864691135739587697,5.647214637864323,0.059391312416039704,67,0.19009044454837493
exc_23P_864691135739689073,1.9721757807964764,0.3730331868909304,87,0.5288836256188645
exc_23P_864691135740860820,1.0529421044072365,0.5906857952920648,120,0.707103152482886
exc_23P_864691135741458324,1.1852624995690917,0.5528706284396896,108,0.6777737405986561
exc_23P_864691135741524587,21.98890794894305,1.6794586183494663e-05,67,0.011925759753146881
exc_23P_864691135741780116,4.365843670962306,0.11271172394047302,57,0.261645134101656
exc_23P_864691135741874836,10.941318750847415,0.004208456290278574,109,0.05324070738825794
exc_23P_864691135741930603,9.581464974653827,0.00830637084166429,38,0.07167105692086854
exc_23P_864691135742664043,14.375227831148692,0.0007558905891729715,75,0.02448627393411838
exc_23P_864691135742756203,6.7440560797898,0.034319964460542154,64,0.14704626055438702
